1,10.0277057824649,-117.851730184802
2,10.6764557132277,-118.083195811347
3,11.3284548711846,-118.335389138481
4,11.9833563137379,-118.607884282691
5,12.6408130982901,-118.900255360466
6,13.3004782822435,-119.212076488293
7,13.9620049230003,-119.54292178266
8,14.625046077963,-119.892365360056
9,15.2892548045339,-120.259981336968
10,15.9542841601154,-120.645343829884
11,16.6197872021097,-121.048026955292
12,17.2854169879192,-121.467604829681
13,17.9508265749463,-121.903651569538
14,18.6156690205933,-122.35574129135
15,19.2795973822626,-122.823448111607
16,19.9422647173565,-123.306346146796
17,20.6033240832772,-123.804009513405
18,21.2624285374273,-124.316012327922
19,21.919231137209,-124.841928706835
20,22.5733849400246,-125.381332766631
21,23.2245430032766,-125.9337986238
22,23.8723583843672,-126.498900394828
23,24.5164841406988,-127.076212196205
24,25.1565733296737,-127.665308144417
25,25.7922790086943,-128.265762355953
26,26.4232542351629,-128.8771489473
27,27.0491520664819,-129.499042034948
28,27.6696255600536,-130.131015735383
29,28.2843277732803,-130.772644165093
30,28.8929117635644,-131.423501440567
31,29.4950305883083,-132.083161678293
32,30.0903373049142,-132.751198994759
33,30.6784849707845,-133.427187506452
34,31.2591266433217,-134.11070132986
35,31.8319153799279,-134.801314581472
36,32.3965042380055,-135.498601377775
37,32.952546274957,-136.202135835258
38,33.4996945481846,-136.911492070408
39,34.0376021150906,-137.626244199713
40,34.5659220330775,-138.345966339662
41,35.0843073595475,-139.070232606742
42,35.5924111519031,-139.798617117441
43,36.0898864675464,-140.530693988247
44,36.57638636388,-141.266037335649
45,37.0515638983061,-142.004221276134
46,37.5150721282271,-142.74481992619
47,37.9665641110453,-143.487407402305
48,38.405692904163,-144.231557820966
49,38.8321115649826,-144.976845298664
50,39.2454731509065,-145.722843951884
51,39.645430719337,-146.469127897115
52,40.0316373276764,-147.215271250844
53,40.4037460333271,-147.960848129561
54,40.7614098936914,-148.705432649753
55,41.1042819661717,-149.448598927907
56,41.4320153081702,-150.189921080513
57,41.7442629770894,-150.928973224057
58,42.0406780303316,-151.665329475028
59,42.3209135252991,-152.398563949913
60,42.5846225193943,-153.128250765202
61,42.8314580700195,-153.853964037381
62,43.0610732345771,-154.575277882938
63,43.2731210704693,-155.291766418362
64,43.4672546350986,-156.003003760141
65,43.6431269858673,-156.708564024762
66,43.8003911801777,-157.408021328714
67,43.9387002754322,-158.100949788484
68,44.0577073290331,-158.786923520561
69,44.1570653983828,-159.465516641432
70,44.2364275408835,-160.136303267585
71,44.2954468139377,-160.798857515509
72,44.3337762749477,-161.452753501691
73,44.3511144137953,-162.097594373138
74,44.3476060490406,-162.733268472667
75,44.3236493307493,-163.359826017266
76,44.2796453166658,-163.977319081875
77,44.2159950645343,-164.585799741436
78,44.1330996320993,-165.18532007089
79,44.0313600771052,-165.775932145177
80,43.9111774572961,-166.357688039237
81,43.7729528304166,-166.930639828013
82,43.617087254211,-167.494839586444
83,43.4439817864235,-168.050339389471
84,43.2540374847986,-168.597191312036
85,43.0476554070807,-169.135447429078
86,42.825236611014,-169.665159815539
87,42.5871821543429,-170.18638054636
88,42.3338930948118,-170.699161696481
89,42.065770490165,-171.203555340844
90,41.7832153981469,-171.699613554388
91,41.4866288765017,-172.187388412055
92,41.176411982974,-172.666931988786
93,40.852965775308,-173.138296359521
94,40.5166913112481,-173.601533599202
95,40.1679896485386,-174.056695782768
96,39.8072618449239,-174.503834985161
97,39.4349089581483,-174.943003281322
